Info 0    [20:01:20.924] Starting TS Server
Info 1354 [20:20:37.401] Different program with same set of files
Info 1355 [20:27:39.612] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1356 [20:27:39.659] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 113 structureChanged: false structureIsReused:: Completely Elapsed: 16.307601999491453ms
Info 1357 [20:27:39.659] Different program with same set of files
Info 1358 [20:27:40.783] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1359 [20:27:40.798] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 114 structureChanged: false structureIsReused:: Completely Elapsed: 15.680008001625538ms
Info 1360 [20:27:40.799] Different program with same set of files
Info 1361 [20:27:41.158] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1362 [20:27:41.167] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 115 structureChanged: false structureIsReused:: Completely Elapsed: 8.937095999717712ms
Info 1363 [20:27:41.167] Different program with same set of files
Info 1364 [20:27:41.168] getCompletionData: Get current token: 0.007485002279281616
Info 1365 [20:27:41.168] getCompletionData: Is inside comment: 0.02312600240111351
Info 1366 [20:27:41.168] getCompletionData: Get previous token: 0.030965998768806458
Info 1367 [20:27:41.168] getCompletionsAtPosition: isCompletionListBlocker: 0.026719000190496445
Info 1368 [20:27:41.173] getExportInfoMap: cache miss or empty; calculating new results
Info 1369 [20:27:41.173] getExportInfoMap: done in 0.6286050006747246 ms
Info 1370 [20:27:41.174] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1371 [20:27:41.174] collectAutoImports: response is complete
Info 1372 [20:27:41.174] collectAutoImports: 0.0778300017118454
Info 1373 [20:27:41.174] getCompletionData: Semantic work: 5.5501929968595505
Info 1374 [20:27:41.199] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 25.360543999820948
Info 1375 [20:27:41.224] getCompletionData: Get current token: 0.013978999108076096
Info 1376 [20:27:41.224] getCompletionData: Is inside comment: 0.041332002729177475
Info 1377 [20:27:41.224] getCompletionData: Get previous token: 0.057693000882864
Info 1378 [20:27:41.224] getCompletionsAtPosition: isCompletionListBlocker: 0.02991899847984314
Info 1379 [20:27:41.229] getExportInfoMap: cache miss or empty; calculating new results
Info 1380 [20:27:41.229] getExportInfoMap: done in 0.45509300008416176 ms
Info 1381 [20:27:41.230] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1382 [20:27:41.230] collectAutoImports: response is complete
Info 1383 [20:27:41.230] collectAutoImports: 0.1111459992825985
Info 1384 [20:27:41.230] getCompletionData: Semantic work: 5.891515001654625
Info 1385 [20:27:41.254] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 23.699965998530388
Info 1386 [20:27:41.262] getCompletionData: Get current token: 0.015126999467611313
Info 1387 [20:27:41.262] getCompletionData: Is inside comment: 0.045778997242450714
Info 1388 [20:27:41.262] getCompletionData: Get previous token: 0.07269099727272987
Info 1389 [20:27:41.263] getCompletionsAtPosition: isCompletionListBlocker: 0.032962001860141754
Info 1390 [20:27:41.270] getExportInfoMap: cache miss or empty; calculating new results
Info 1391 [20:27:41.270] getExportInfoMap: done in 0.49583899974823 ms
Info 1392 [20:27:41.270] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1393 [20:27:41.270] collectAutoImports: response is complete
Info 1394 [20:27:41.271] collectAutoImports: 0.12774499878287315
Info 1395 [20:27:41.271] getCompletionData: Semantic work: 7.930389001965523
Info 1396 [20:27:41.315] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 44.74634400010109
Info 1397 [20:27:41.332] getCompletionData: Get current token: 0.010587997734546661
Info 1398 [20:27:41.332] getCompletionData: Is inside comment: 0.030524998903274536
Info 1399 [20:27:41.332] getCompletionData: Get previous token: 0.041165001690387726
Info 1400 [20:27:41.332] getCompletionsAtPosition: isCompletionListBlocker: 0.024555999785661697
Info 1401 [20:27:41.338] getExportInfoMap: cache miss or empty; calculating new results
Info 1402 [20:27:41.338] getExportInfoMap: done in 0.4449639990925789 ms
Info 1403 [20:27:41.338] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1404 [20:27:41.338] collectAutoImports: response is complete
Info 1405 [20:27:41.338] collectAutoImports: 0.17444299906492233
Info 1406 [20:27:41.338] getCompletionData: Semantic work: 6.207754001021385
Info 1407 [20:27:41.410] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 71.60630000010133
Info 1408 [20:27:41.419] getCompletionData: Get current token: 0.010788999497890472
Info 1409 [20:27:41.419] getCompletionData: Is inside comment: 0.04787199944257736
Info 1410 [20:27:41.419] getCompletionData: Get previous token: 0.04891100153326988
Info 1411 [20:27:41.419] getCompletionsAtPosition: isCompletionListBlocker: 0.025390997529029846
Info 1412 [20:27:41.424] getExportInfoMap: cache miss or empty; calculating new results
Info 1413 [20:27:41.425] getExportInfoMap: done in 0.40180499851703644 ms
Info 1414 [20:27:41.425] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1415 [20:27:41.425] collectAutoImports: response is complete
Info 1416 [20:27:41.425] collectAutoImports: 0.06565899774432182
Info 1417 [20:27:41.425] getCompletionData: Semantic work: 5.63688500225544
Info 1418 [20:27:41.442] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.801819000393152
Info 1419 [20:27:41.449] getCompletionData: Get current token: 0.00717100128531456
Info 1420 [20:27:41.450] getCompletionData: Is inside comment: 0.02036299929022789
Info 1421 [20:27:41.450] getCompletionData: Get previous token: 0.0255730003118515
Info 1422 [20:27:41.450] getCompletionsAtPosition: isCompletionListBlocker: 0.02215299755334854
Info 1423 [20:27:41.452] getExportInfoMap: cache miss or empty; calculating new results
Info 1424 [20:27:41.453] getExportInfoMap: done in 0.31523700058460236 ms
Info 1425 [20:27:41.453] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1426 [20:27:41.453] collectAutoImports: response is complete
Info 1427 [20:27:41.453] collectAutoImports: 0.0748169980943203
Info 1428 [20:27:41.453] getCompletionData: Semantic work: 3.1907980032265186
Info 1429 [20:27:41.481] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 28.3815379999578
Info 1430 [20:27:41.497] getCompletionData: Get current token: 0.009805001318454742
Info 1431 [20:27:41.497] getCompletionData: Is inside comment: 0.028694998472929
Info 1432 [20:27:41.497] getCompletionData: Get previous token: 0.05608200281858444
Info 1433 [20:27:41.497] getCompletionsAtPosition: isCompletionListBlocker: 0.02846600115299225
Info 1434 [20:27:41.501] getExportInfoMap: cache miss or empty; calculating new results
Info 1435 [20:27:41.501] getExportInfoMap: done in 0.4795850031077862 ms
Info 1436 [20:27:41.502] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1437 [20:27:41.502] collectAutoImports: response is complete
Info 1438 [20:27:41.502] collectAutoImports: 0.14210299775004387
Info 1439 [20:27:41.502] getCompletionData: Semantic work: 5.236114997416735
Info 1440 [20:27:41.513] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.974826999008656
Info 1441 [20:27:41.518] getCompletionData: Get current token: 0.014353998005390167
Info 1442 [20:27:41.518] getCompletionData: Is inside comment: 0.03847399726510048
Info 1443 [20:27:41.518] getCompletionData: Get previous token: 0.050724998116493225
Info 1444 [20:27:41.519] getCompletionsAtPosition: isCompletionListBlocker: 0.03158099949359894
Info 1445 [20:27:41.523] getExportInfoMap: cache miss or empty; calculating new results
Info 1446 [20:27:41.523] getExportInfoMap: done in 0.2814039997756481 ms
Info 1447 [20:27:41.523] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1448 [20:27:41.523] collectAutoImports: response is complete
Info 1449 [20:27:41.523] collectAutoImports: 0.0632450021803379
Info 1450 [20:27:41.523] getCompletionData: Semantic work: 4.72290899977088
Info 1451 [20:27:41.535] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.745797999203205
Info 1452 [20:27:41.543] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1453 [20:27:41.550] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 116 structureChanged: false structureIsReused:: Completely Elapsed: 6.836581997573376ms
Info 1454 [20:27:41.550] Different program with same set of files
Info 1455 [20:27:41.551] getCompletionData: Get current token: 0.01662299782037735
Info 1456 [20:27:41.552] getCompletionData: Is inside comment: 0.039125002920627594
Info 1457 [20:27:41.552] getCompletionData: Get previous token: 0.03411899879574776
Info 1458 [20:27:41.552] getCompletionsAtPosition: isCompletionListBlocker: 0.023694999516010284
Info 1459 [20:27:41.555] getExportInfoMap: cache miss or empty; calculating new results
Info 1460 [20:27:41.555] getExportInfoMap: done in 0.6693499982357025 ms
Info 1461 [20:27:41.555] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1462 [20:27:41.555] collectAutoImports: response is complete
Info 1463 [20:27:41.555] collectAutoImports: 0.0818060003221035
Info 1464 [20:27:41.555] getCompletionData: Semantic work: 3.6513319984078407
Info 1465 [20:27:41.565] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.963876001536846
Info 1466 [20:27:41.811] getCompletionData: Get current token: 0.010402001440525055
Info 1467 [20:27:41.811] getCompletionData: Is inside comment: 0.04848499968647957
Info 1468 [20:27:41.811] getCompletionData: Get previous token: 0.04893700033426285
Info 1469 [20:27:41.811] getCompletionsAtPosition: isCompletionListBlocker: 0.024108000099658966
Info 1470 [20:27:41.816] getExportInfoMap: cache miss or empty; calculating new results
Info 1471 [20:27:41.816] getExportInfoMap: done in 0.5243909992277622 ms
Info 1472 [20:27:41.816] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1473 [20:27:41.816] collectAutoImports: response is complete
Info 1474 [20:27:41.816] collectAutoImports: 0.09548600018024445
Info 1475 [20:27:41.816] getCompletionData: Semantic work: 5.064729999750853
Info 1476 [20:27:41.840] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 23.33958800137043
Info 1477 [20:27:41.848] getCompletionData: Get current token: 0.009188000112771988
Info 1478 [20:27:41.848] getCompletionData: Is inside comment: 0.029044002294540405
Info 1479 [20:27:41.848] getCompletionData: Get previous token: 0.03830000013113022
Info 1480 [20:27:41.849] getCompletionsAtPosition: isCompletionListBlocker: 0.022867001593112946
Info 1481 [20:27:41.852] getExportInfoMap: cache miss or empty; calculating new results
Info 1482 [20:27:41.853] getExportInfoMap: done in 0.3836579993367195 ms
Info 1483 [20:27:41.853] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1484 [20:27:41.853] collectAutoImports: response is complete
Info 1485 [20:27:41.853] collectAutoImports: 0.08444300293922424
Info 1486 [20:27:41.853] getCompletionData: Semantic work: 4.290791999548674
Info 1487 [20:27:41.871] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.35266600176692
Info 1488 [20:27:41.877] getCompletionData: Get current token: 0.009010996669530869
Info 1489 [20:27:41.877] getCompletionData: Is inside comment: 0.02946300059556961
Info 1490 [20:27:41.878] getCompletionData: Get previous token: 0.0404760017991066
Info 1491 [20:27:41.878] getCompletionsAtPosition: isCompletionListBlocker: 0.023459002375602722
Info 1492 [20:27:41.881] getExportInfoMap: cache miss or empty; calculating new results
Info 1493 [20:27:41.882] getExportInfoMap: done in 0.36937999725341797 ms
Info 1494 [20:27:41.882] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1495 [20:27:41.882] collectAutoImports: response is complete
Info 1496 [20:27:41.882] collectAutoImports: 0.08393800258636475
Info 1497 [20:27:41.882] getCompletionData: Semantic work: 4.310877002775669
Info 1498 [20:27:41.901] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.511444002389908
Info 1499 [20:27:41.906] getCompletionData: Get current token: 0.010344002395868301
Info 1500 [20:27:41.907] getCompletionData: Is inside comment: 0.02981799840927124
Info 1501 [20:27:41.907] getCompletionData: Get previous token: 0.0452210009098053
Info 1502 [20:27:41.907] getCompletionsAtPosition: isCompletionListBlocker: 0.02334599941968918
Info 1503 [20:27:41.911] getExportInfoMap: cache miss or empty; calculating new results
Info 1504 [20:27:41.911] getExportInfoMap: done in 0.3076369985938072 ms
Info 1505 [20:27:41.911] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1506 [20:27:41.911] collectAutoImports: response is complete
Info 1507 [20:27:41.911] collectAutoImports: 0.06464799866080284
Info 1508 [20:27:41.911] getCompletionData: Semantic work: 4.174495000392199
Info 1509 [20:27:41.921] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.170297998934984
Info 1510 [20:27:41.926] getCompletionData: Get current token: 0.010875999927520752
Info 1511 [20:27:41.926] getCompletionData: Is inside comment: 0.032948996871709824
Info 1512 [20:27:41.926] getCompletionData: Get previous token: 0.044519998133182526
Info 1513 [20:27:41.926] getCompletionsAtPosition: isCompletionListBlocker: 0.027814999222755432
Info 1514 [20:27:41.930] getExportInfoMap: cache miss or empty; calculating new results
Info 1515 [20:27:41.931] getExportInfoMap: done in 0.3184470012784004 ms
Info 1516 [20:27:41.931] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1517 [20:27:41.931] collectAutoImports: response is complete
Info 1518 [20:27:41.931] collectAutoImports: 0.08400100097060204
Info 1519 [20:27:41.931] getCompletionData: Semantic work: 4.817788999527693
Info 1520 [20:27:41.942] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.606306999921799
Info 1521 [20:27:41.951] getCompletionData: Get current token: 0.008795998990535736
Info 1522 [20:27:41.969] getCompletionData: Is inside comment: 0.07607100158929825
Info 1523 [20:27:41.969] getCompletionData: Get previous token: 0.053238000720739365
Info 1524 [20:27:41.969] getCompletionsAtPosition: isCompletionListBlocker: 0.026844996958971024
Info 1525 [20:27:41.973] getExportInfoMap: cache miss or empty; calculating new results
Info 1526 [20:27:41.973] getExportInfoMap: done in 0.40832099691033363 ms
Info 1527 [20:27:41.973] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1528 [20:27:41.973] collectAutoImports: response is complete
Info 1529 [20:27:41.973] collectAutoImports: 0.08735699951648712
Info 1530 [20:27:41.973] getCompletionData: Semantic work: 4.092831000685692
Info 1531 [20:27:41.985] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.553961999714375
Info 1532 [20:27:41.990] getCompletionData: Get current token: 0.007293999195098877
Info 1533 [20:27:41.990] getCompletionData: Is inside comment: 0.021271001547574997
Info 1534 [20:27:41.991] getCompletionData: Get previous token: 0.025423001497983932
Info 1535 [20:27:41.991] getCompletionsAtPosition: isCompletionListBlocker: 0.02088399976491928
Info 1536 [20:27:41.993] getExportInfoMap: cache miss or empty; calculating new results
Info 1537 [20:27:41.994] getExportInfoMap: done in 0.3412339985370636 ms
Info 1538 [20:27:41.994] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1539 [20:27:41.994] collectAutoImports: response is complete
Info 1540 [20:27:41.994] collectAutoImports: 0.06773000210523605
Info 1541 [20:27:41.994] getCompletionData: Semantic work: 3.2181259989738464
Info 1542 [20:27:42.005] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.875245999544859
Info 1543 [20:27:42.016] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1544 [20:27:42.019] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 117 structureChanged: false structureIsReused:: Completely Elapsed: 3.3351350016891956ms
Info 1545 [20:27:42.019] Different program with same set of files
Info 1546 [20:27:42.020] getCompletionData: Get current token: 0.0067210011184215546
Info 1547 [20:27:42.020] getCompletionData: Is inside comment: 0.019510000944137573
Info 1548 [20:27:42.020] getCompletionData: Get previous token: 0.02706800028681755
Info 1549 [20:27:42.020] getCompletionsAtPosition: isCompletionListBlocker: 0.018442999571561813
Info 1550 [20:27:42.023] getExportInfoMap: cache miss or empty; calculating new results
Info 1551 [20:27:42.023] getExportInfoMap: done in 0.5274920016527176 ms
Info 1552 [20:27:42.023] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1553 [20:27:42.023] collectAutoImports: response is complete
Info 1554 [20:27:42.023] collectAutoImports: 0.06201599910855293
Info 1555 [20:27:42.023] getCompletionData: Semantic work: 3.3013129979372025
Info 1556 [20:27:42.033] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.413277998566628
Info 1557 [20:27:43.613] getCompletionData: Get current token: 0.01116199791431427
Info 1558 [20:27:43.613] getCompletionData: Is inside comment: 0.03440900146961212
Info 1559 [20:27:43.614] getCompletionData: Get previous token: 0.04849399998784065
Info 1560 [20:27:43.614] getCompletionsAtPosition: isCompletionListBlocker: 0.02488100156188011
Info 1561 [20:27:43.618] getExportInfoMap: cache miss or empty; calculating new results
Info 1562 [20:27:43.618] getExportInfoMap: done in 0.39708099886775017 ms
Info 1563 [20:27:43.618] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1564 [20:27:43.618] collectAutoImports: response is complete
Info 1565 [20:27:43.618] collectAutoImports: 0.10905500128865242
Info 1566 [20:27:43.618] getCompletionData: Semantic work: 4.674260996282101
Info 1567 [20:27:43.642] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 23.89239799976349
Info 1568 [20:27:43.649] getCompletionData: Get current token: 0.011334002017974854
Info 1569 [20:27:43.649] getCompletionData: Is inside comment: 0.03885599970817566
Info 1570 [20:27:43.649] getCompletionData: Get previous token: 0.045504000037908554
Info 1571 [20:27:43.649] getCompletionsAtPosition: isCompletionListBlocker: 0.0255730003118515
Info 1572 [20:27:43.653] getExportInfoMap: cache miss or empty; calculating new results
Info 1573 [20:27:43.655] getExportInfoMap: done in 1.5007519982755184 ms
Info 1574 [20:27:43.655] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1575 [20:27:43.655] collectAutoImports: response is complete
Info 1576 [20:27:43.655] collectAutoImports: 0.13151900097727776
Info 1577 [20:27:43.655] getCompletionData: Semantic work: 5.723779998719692
Info 1578 [20:27:43.683] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 27.457481998950243
Info 1579 [20:27:43.689] getCompletionData: Get current token: 0.00872800126671791
Info 1580 [20:27:43.689] getCompletionData: Is inside comment: 0.029089000076055527
Info 1581 [20:27:43.689] getCompletionData: Get previous token: 0.040668997913599014
Info 1582 [20:27:43.689] getCompletionsAtPosition: isCompletionListBlocker: 0.023246999830007553
Info 1583 [20:27:43.693] getExportInfoMap: cache miss or empty; calculating new results
Info 1584 [20:27:43.693] getExportInfoMap: done in 0.34218499809503555 ms
Info 1585 [20:27:43.693] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1586 [20:27:43.693] collectAutoImports: response is complete
Info 1587 [20:27:43.693] collectAutoImports: 0.08374899998307228
Info 1588 [20:27:43.693] getCompletionData: Semantic work: 4.197723999619484
Info 1589 [20:27:43.712] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.41075000166893
Info 1590 [20:27:43.717] getCompletionData: Get current token: 0.00917300209403038
Info 1591 [20:27:43.717] getCompletionData: Is inside comment: 0.02848700061440468
Info 1592 [20:27:43.717] getCompletionData: Get previous token: 0.037689000368118286
Info 1593 [20:27:43.718] getCompletionsAtPosition: isCompletionListBlocker: 0.026524998247623444
Info 1594 [20:27:43.722] getExportInfoMap: cache miss or empty; calculating new results
Info 1595 [20:27:43.722] getExportInfoMap: done in 0.39072199910879135 ms
Info 1596 [20:27:43.722] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1597 [20:27:43.722] collectAutoImports: response is complete
Info 1598 [20:27:43.722] collectAutoImports: 0.08637399971485138
Info 1599 [20:27:43.722] getCompletionData: Semantic work: 4.584012001752853
Info 1600 [20:27:43.739] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.650425001978874
Info 1601 [20:27:43.744] getCompletionData: Get current token: 0.009334001690149307
Info 1602 [20:27:43.746] getCompletionData: Is inside comment: 1.778583001345396
Info 1603 [20:27:43.746] getCompletionData: Get previous token: 0.051068998873233795
Info 1604 [20:27:43.746] getCompletionsAtPosition: isCompletionListBlocker: 0.025982998311519623
Info 1605 [20:27:43.751] getExportInfoMap: cache miss or empty; calculating new results
Info 1606 [20:27:43.751] getExportInfoMap: done in 0.38112200051546097 ms
Info 1607 [20:27:43.751] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1608 [20:27:43.751] collectAutoImports: response is complete
Info 1609 [20:27:43.751] collectAutoImports: 0.08267799764871597
Info 1610 [20:27:43.751] getCompletionData: Semantic work: 4.739429000765085
Info 1611 [20:27:43.769] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 17.548967998474836
Info 1612 [20:27:43.774] getCompletionData: Get current token: 0.008642997592687607
Info 1613 [20:27:43.775] getCompletionData: Is inside comment: 0.026621997356414795
Info 1614 [20:27:43.775] getCompletionData: Get previous token: 0.03638700023293495
Info 1615 [20:27:43.775] getCompletionsAtPosition: isCompletionListBlocker: 0.023312997072935104
Info 1616 [20:27:43.779] getExportInfoMap: cache miss or empty; calculating new results
Info 1617 [20:27:43.779] getExportInfoMap: done in 0.35279200226068497 ms
Info 1618 [20:27:43.779] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1619 [20:27:43.779] collectAutoImports: response is complete
Info 1620 [20:27:43.779] collectAutoImports: 0.08374499902129173
Info 1621 [20:27:43.779] getCompletionData: Semantic work: 4.2929389998316765
Info 1622 [20:27:43.793] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.222936000674963
Info 1623 [20:27:43.798] getCompletionData: Get current token: 0.010039001703262329
Info 1624 [20:27:43.798] getCompletionData: Is inside comment: 0.03026999905705452
Info 1625 [20:27:43.798] getCompletionData: Get previous token: 0.042152997106313705
Info 1626 [20:27:43.798] getCompletionsAtPosition: isCompletionListBlocker: 0.026674002408981323
Info 1627 [20:27:43.802] getExportInfoMap: cache miss or empty; calculating new results
Info 1628 [20:27:43.802] getExportInfoMap: done in 0.46122700348496437 ms
Info 1629 [20:27:43.803] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1630 [20:27:43.803] collectAutoImports: response is complete
Info 1631 [20:27:43.803] collectAutoImports: 0.08461300283670425
Info 1632 [20:27:43.803] getCompletionData: Semantic work: 4.688034001737833
Info 1633 [20:27:43.813] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.58185500279069
Info 1634 [20:27:43.819] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1635 [20:27:43.824] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 118 structureChanged: false structureIsReused:: Completely Elapsed: 4.963335998356342ms
Info 1636 [20:27:43.824] Different program with same set of files
Info 1637 [20:27:43.980] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1638 [20:27:43.987] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 119 structureChanged: false structureIsReused:: Completely Elapsed: 6.91516400128603ms
Info 1639 [20:27:43.987] Different program with same set of files
Info 1640 [20:27:44.538] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1641 [20:27:44.543] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 120 structureChanged: false structureIsReused:: Completely Elapsed: 4.667017001658678ms
Info 1642 [20:27:44.543] Different program with same set of files
Info 1643 [20:27:44.846] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1644 [20:27:44.854] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 121 structureChanged: false structureIsReused:: Completely Elapsed: 7.294137999415398ms
Info 1645 [20:27:44.854] Different program with same set of files
Info 1646 [20:27:44.856] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1647 [20:27:44.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 122 structureChanged: false structureIsReused:: Completely Elapsed: 6.512304998934269ms
Info 1648 [20:27:44.863] Different program with same set of files
Info 1649 [20:27:45.037] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1650 [20:27:45.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 123 structureChanged: false structureIsReused:: Completely Elapsed: 4.8692149966955185ms
Info 1651 [20:27:45.042] Different program with same set of files
Info 1652 [20:27:47.483] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1653 [20:27:47.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 124 structureChanged: false structureIsReused:: Completely Elapsed: 10.137671999633312ms
Info 1654 [20:27:47.494] Different program with same set of files
Info 1655 [20:28:23.172] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1656 [20:28:23.186] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 125 structureChanged: false structureIsReused:: Completely Elapsed: 13.52300800010562ms
Info 1657 [20:28:23.186] Different program with same set of files
Info 1658 [20:28:23.894] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1659 [20:28:23.908] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 126 structureChanged: false structureIsReused:: Completely Elapsed: 14.090893998742104ms
Info 1660 [20:28:23.908] Different program with same set of files
Info 1661 [20:28:24.245] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1662 [20:28:24.257] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 127 structureChanged: false structureIsReused:: Completely Elapsed: 11.948947999626398ms
Info 1663 [20:28:24.257] Different program with same set of files
Info 1664 [20:28:24.259] getCompletionData: Get current token: 0.05417099967598915
Info 1665 [20:28:24.260] getCompletionData: Is inside comment: 0.04695500060915947
Info 1666 [20:28:24.260] getCompletionData: Get previous token: 0.06384700164198875
Info 1667 [20:28:24.260] getCompletionsAtPosition: isCompletionListBlocker: 0.03457700088620186
Info 1668 [20:28:24.271] getExportInfoMap: cache miss or empty; calculating new results
Info 1669 [20:28:24.274] getExportInfoMap: done in 2.9233970008790493 ms
Info 1670 [20:28:24.274] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1671 [20:28:24.275] collectAutoImports: response is complete
Info 1672 [20:28:24.275] collectAutoImports: 0.237526997923851
Info 1673 [20:28:24.275] getCompletionData: Semantic work: 14.693437997251749
Info 1674 [20:28:24.308] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 33.338275000452995
Info 1675 [20:28:24.331] getCompletionData: Get current token: 0.03545299917459488
Info 1676 [20:28:24.331] getCompletionData: Is inside comment: 0.04364100098609924
Info 1677 [20:28:24.331] getCompletionData: Get previous token: 0.055587999522686005
Info 1678 [20:28:24.331] getCompletionsAtPosition: isCompletionListBlocker: 0.029012002050876617
Info 1679 [20:28:24.338] getExportInfoMap: cache miss or empty; calculating new results
Info 1680 [20:28:24.338] getExportInfoMap: done in 0.5849799998104572 ms
Info 1681 [20:28:24.339] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1682 [20:28:24.339] collectAutoImports: response is complete
Info 1683 [20:28:24.339] collectAutoImports: 0.1551619991660118
Info 1684 [20:28:24.339] getCompletionData: Semantic work: 7.754724998027086
Info 1685 [20:28:24.399] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 55.372755996882915
Info 1686 [20:28:24.432] getCompletionData: Get current token: 0.031269997358322144
Info 1687 [20:28:24.433] getCompletionData: Is inside comment: 0.1411539986729622
Info 1688 [20:28:24.433] getCompletionData: Get previous token: 0.08465800061821938
Info 1689 [20:28:24.433] getCompletionsAtPosition: isCompletionListBlocker: 0.03990999981760979
Info 1690 [20:28:24.452] getExportInfoMap: cache miss or empty; calculating new results
